text,CEFR
"Heute begrüße ich im Studio Professor Manfred Nusser, Leiter des Instituts für Erwachsenenbildung und Berater der Bundeskommission für Bildung und Forschung. Herr Nusser, Sie haben bei der Entwicklung der jüngsten Strategie für Lebenslanges Lernen in Deutschland federführend mitgewirkt. Was kann sich der Normalbürger darunter vorstellen?
Fangen wir vielleicht mal mit der Frage an, was wir heute unter dem Begriff „Lebenslanges Lernen“ verstehen. Nach der Definition der Europäischen Kommission aus dem Jahr 2001, die übrigens noch bis heute unverändert gilt, umfasst Lebenslanges Lernen – ich zitiere: „alles Lernen während des gesamten Lebens, das der Verbesserung von Wissen, Qualifikation und Kompetenzen dient und im Rahmen einer persönlichen, bürgergesellschaftlichen, sozialen, bzw. beschäftigungsbezogenen Perspektive erfolgt“ – Zitat Ende. 
Heißt das nun, dass wir uns im Grunde genommen das gesamte Leben lang in einem ewigen, nicht enden wollenden Lernprozess befinden? 
Ja, das ist richtig, so könnte man es sagen. ",B2
"Es geht praktisch um das Lernen in allen denkbaren Formen, also um alles, was wir in unserem Leben in jedem Alter, in jeder Lebensphase unternehmen, um mehr zu wissen, um besser zu werden, und zwar gleichermaßen in unserem privaten Leben und in dem gesamten sozialen Kontext wie selbstverständlich auch im Beruf. 
Führt das bei den Menschen denn nicht zu Frustrationserlebnissen, wenn sie von Anfang an wissen, dass sie immer weiter dazulernen müssen?
Ganz im Gegenteil. Ich würde eher sagen, dass das Lernen unser Leben umso wertvoller und interessanter macht. Was wäre denn der Mensch, wenn seine Wissbegierde mit dem Schulabschluss befriedigt wäre? Die Welt und unser Leben sind einem ständigen Wandel unterworfen, die Welt entwickelt sich und der Mensch als Teil dieser Welt muss mit diesen Entwicklungen Schritt halten. Doch im gewissen Sinn haben Sie natürlich recht, denn nicht alle Menschen haben das gleiche Lernbedürfnis.
",B2
"Das formale Lernen? Ist damit gemeint, die Schulbank zu drücken?
Ja, genau. Formales Lernen ist das schulische Lernen in den öffentlichen Einrichtungen, das immer nach einem strukturierten Lernprogramm mit verpflichtenden Lernzielen erfolgt und zu einer anerkannten Qualifikation oder zu einem Abschlusszeugnis führt. Es ist also der traditionelle Bildungsweg, den wir alle gut kennen und den wir alle auf unserem „Schulweg“ zu einer beruflichen Qualifikation beschritten haben. 
Zählt dazu auch zum Beispiel der Klavierunterricht in der Musikschule? 
Musikschulen sind als Teil der öffentlichen Kultur- und Bildungsangebote der Städte und Landkreise von ihren Aufgaben her vergleichbar mit Theatern, Volkshochschulen oder öffentlichen Bibliotheken. Sie sind zwar Bildungseinrichtungen nach Öffentlichem Recht, werden aber als eine Form des non-formalen Lernens aufgefasst. Non-formales Lernen findet in Lebenssituationen statt, die intentional, also mit einer bestimmten Absicht oder bestimmten Vorsätzen gewählt werden, normalerweise aber nicht zu anerkannten Diplomen oder ähnlichen Qualifikationen führen. ",B2
"Würden durch den Begriff dann aber nicht auch viele andere alltägliche Situationen erfasst, die wir eigentlich gar nicht als Lernen wahrnehmen? 
Ganz genau, dadurch zeichnet sich das informelle Lernen ja gerade aus. Es begleitet uns im Alltagsleben auf Schritt und Tritt, wird normalerweise nicht angeleitet und, wie Sie es in Ihrer Frage formuliert haben, von den meisten Menschen auch gar nicht unbedingt als Lernen wahrgenommen. Es ist sozusagen eine natürliche Begleiterscheinung des Alltagslebens. 
Könnten Sie vielleicht ein Beispiel nennen? 
Nehmen wir an, Sie würden jetzt für eine längere Zeit in die USA versetzt, wollen aber trotz der Distanz regelmäßigen Kontakt mit ihren Eltern oder Großeltern pflegen. 
Ich hab‘ das zwar nicht im Sinn, aber wenn doch, dann würde ich sicher auf eine der vielen Apps für Videokonferenzen zurückgreifen. Naja, vielleicht müsste ich aber vorher meinen Eltern oder mehr noch meinen Großeltern  erklären, wie so eine App funktioniert.
",B2
"Ich bin sicher, dass es Ihnen in der Situation ebenso wie Tausenden anderer Menschen gehen würde, darunter vermutlich auch Ihren Großeltern. Ihre Großeltern würden trotzdem mitspielen. Sie würden also lernen, wie man eine Videokonferenz startet, den Ton einstellt usw., weil sie natürlich Ihre Enkeltochter nicht aus den Augen verlieren wollen. Der Lernprozess an sich würde aber eher unreflektiert und unbewusst ablaufen, die Aufmerksamkeit der Großeltern würde sich hauptsächlich auf die Handlung und die Handlungsziele richten, das Lernen selbst wäre für sie irrelevant. Das wäre eine ganz typische informelle Lernsituation, die in unserer Wahrnehmung ganz bestimmt kein Lernen wäre, sich aber gemäß dem Konzept des Lebenslangen Lernens als informelles Lernen beschreiben ließe. 
Eine letzte Frage noch: Welche Ziele werden denn mit der Strategie für Lebenslanges Lernen verfolgt?
Mit der Strategie wollen wir vor allem die Weichen für die Zukunft stellen, indem wir die Rahmenbedingungen aufzeigen.",B2
"Als die ersten Biobauern in Deutschland ihre Produkte anboten, galten sie noch als exotische Außenseiter und man sah keinerlei ernstzunehmende Konkurrenz in ihrem Angebot. Inzwischen hat sich das deutlich verändert, denn der Umsatz mit Bioprodukten wächst seit 20 Jahren stetig, weil wir auch bei der Nachfrage eine kontinuierliche Zunahme beobachten.Während der Umsatz mit Biolebensmitteln im Jahr 2000 noch bei 2,1 Mrd. Euro lag, war er 2010 auf 6 Mrd Euro angestiegen. Das ist eine Verdreifachung innerhalb von 10 Jahren. Bis 2015 erhöhte sich der Umsatz weiter von 6 auf 8,6 Mrd Euro und bis 2018 stieg er erneut um fast 3 auf knapp 11 Mrd Euro. Das ist noch einmal fast eine Verdoppelung in diesen 8 Jahren. Mit diesem Zuwachs hatte niemand gerechnet und es scheint, als sei die Entwicklung noch nicht an ihrem Ende angekommen. ",C1
"Für die deutschen Hochschulen ist das eine gute Nachricht: immer mehr junge Menschen wollen studieren. Das zeigen die Daten der folgenden beiden Grafiken von „wissenschaft weltoffen“. Sie stellen die Zahlen der deutschen und ausländischen Studierenden für die Jahre 2014 und 2018 dar, einmal in ganzen Zahlen und einmal in Prozent.
Im Zeitraum von vier Jahren, nämlich von 2014 bis 2018, stiegen sowohl die Zahlen der deutschen Studenten von 2,3 Millionen auf 2,4 Millionen, als auch die Zahlen der ausländischen Studenten, und zwar sehr deutlich von etwa 300.000 auf ca. 375.000. Wenn man diese Zahlen in Prozenten darstellt, wird deutlich, dass die Zahl der deutschen Studenten zwar gestiegen, ihr Anteil aber leicht von 88,5% auf 86,8% gesunken ist. Der Anteil der ausländischen Studierenden ist hingegen gestiegen, nämlich von 11,5% auf 13,2%. Der Zuwachs bei den ausländischen Studierenden war also prozentual stärker als bei den deutschen.
",C1
"Aus der Grafik geht hervor, dass nur 20% der Befragten den E-Scooter als ein ernstzunehmendes, umweltfreundliches Fortbewegungsmittel ansehen. Etwas mehr als die Hälfte würde ihn nur zum Vergnügen benutzen. Daraus kann man schließen, dass der E-Scooter bis jetzt noch kein sehr häufiges Fortbewegungsmittel ist. Er ist auch in der öffentlichen Diskussion noch sehr umstritten. Viele Leute fühlen sich gestört durch die E-Scooter, weil sie nicht etwa auf der Straße, sondern häufig auf den Fußwegen fahren. Das kann zu Unfällen oder mindestens zu Konflikten mit Fußgängern führen. Wer es also wirklich eilig hat, wird sicherlich nicht den E-Scooter wählen, denn man kommt so nicht sehr schnell voran. Vorteile hat ein E-Scooter für alle diejenigen, die viel Zeit haben und nicht unbedingt pünktlich am Ziel sein müssen. Das können zum Beispiel Touristen sein, die in Ruhe eine Stadt besichtigen möchten und auf diese Weise doch noch schneller sind als zu Fuß",C1
"Immer häufiger reicht offensichtlich bei deutschen Arbeitnehmern ein Gehalt nicht, um den Lebensunterhalt für sich und ihre Familien zu sichern. Das zeigen die Daten der vorliegenden Grafik vom Institut für Arbeitsmarkt- und Berufsforschung deutlich. Man kann ihr entnehmen, dass sich die Zahl der Arbeitnehmer, die neben ihrer Hauptbeschäftigung einen zweiten Job hatten, im Zeitraum von 1999 bis 2019 von 1,8 Millionen auf 4,1 Millionen mehr als verdoppelt hat. Ein wichtiger Grund für diese Entwicklung könnten die niedrigen Löhne in manchen Berufsgruppen sein. So verdienen z. B. Paketboten oder angestellte Friseure/innen oft so wenig, dass sie zusätzlich arbeiten müssen. Auch unfreiwillige Teilzeitarbeit kann dazu führen, dass man sich einen zweiten Job sucht, um seinen Lebensunterhalt zu sichern. Es ist also eine alarmierende Entwicklung, die wir hier sehen, und man sollte sich ziemlich schnell überlegen, wie man den Trend zum Zweitjob stoppen kann.",C1
"Ich möchte das Buch ""Krabat"" von Otfried Preußler vorstellen. Es spielt um 1700 in der Lausitz, an der tschechischen Grenze. Die Hauptfigur ist der 14jährige Junge Krabat, der eine Lehre in einer Mühle anfängt. Doch in der Mühle lernt Krabat nicht nur, wie man Mehl macht. Er erfährt auch einiges über Magie, denn sein Meister, also der Chef der Mühle, ist ein Zauberer. Dadurch können die Leute, die in der Mühle arbeiten, zu schwarzen Vögeln werden und fliegen. Krabat bemerkt bald, dass diese Zauberei nicht nur positive Seiten hat. Er bekommt Angst und versucht wegzulaufen, aber das geht nicht, weil sein Meister seine Gedanken kontrolliert. Eine ganz wichtige Rolle spielen die elf anderen jungen Männer, die in der Mühle arbeiten, denn in dem Buch geht es auch um Freundschaft, Mut und Vertrauen. Mehr verrate ich jetzt nicht, um die Spannung nicht kaputtzumachen. 
",B1
"Mein Lieblingsbuch heißt ""Till Eulenspiegel"". Es ist ein sehr lustiges Buch, in dem mehrere kurze Geschichten erzählt werden. Die Hauptfigur ist ein Mann, der Till Eulenspiegel heißt. Heute würde man sagen, er tritt als Straßenkünstler auf oder er ist ein Clown. Aber das ist nicht die ganze Wahrheit. Das wäre zu einfach. Till zeigt den Leuten Tricks und spielt dabei immer mit ihnen. Manchmal sind seine Tricks lustig, manchmal aber auch kritisch oder sogar böse. Man versteht ihn nie ganz, und das gefällt mir so gut. Dadurch bringen einen die Geschichten zum Nachdenken. Es heißt, dass Till Eulenspiegel wirklich gelebt hat, und zwar um 1300 in der Nähe von Braunschweig. Und bis heute werden Bücher über ihn geschrieben. Erst 2017 hat Daniel Kehlmann den Roman Tyll veröffentlicht. Den habe ich natürlich auch gleich gelesen. Er ist ein bisschen anders als die Eulenspiegelgeschichten, die ich sonst kenne.",B1
"Es geht um ein Mädchen, das bei seiner Stiefmutter und Stiefschwester lebt. Seine richtigen Eltern sind schon tot. Das Mädchen ist lieb und fleißig, aber die Stiefmutter behandelt es sehr schlecht. Eines Tages fällt dem Mädchen etwas in den Brunnen, an dem es immer Wasser holen muss.. Die Stiefmutter wird sehr wütend und zwingt es hinterherzuspringen. Also springt das Mädchen . Lange, lange fällt es nach unten. Am Ende landet es aber nicht im Wasser, wie man denken könnte, sondern auf einer schönen, grünen Wiese. Da steht ein Backofen, in dem ein Brot liegt. Das Brot ruft: ""Hol mich raus, hol mich raus! Sonst verbrenne ich!"" Also holt das Mädchen das Brot aus dem Backofen. Dann kommt das Mädchen zu einem Baum, der ganz viele Äpfel hat. Die Äpfel sind schon ganz rot, und der Baum ruft: ""Schüttel mich, damit meine Äpfel runterfallen! Sie sind so schwer!"" ",B1
"Was mochten Sie so an ihr?
Sie kann es auf der Erde schneien lassen! Wer kann das schon? Das fand ich als Kind toll. Und sie ist die erste Person, die nett zu dem Mädchen ist. Gleichzeitig ist sie stark. Das ist auch etwas, was ich an dem Märchen mag. Es hat eine unheimliche Kraft: starke Bilder, starke Figuren. 
Gleichzeitig hat es eine ganz klare Botschaft - ohne das Ende verraten zu wollen: Sei ein guter Mensch, dann ist auch das Leben gut zu dir. 
Das stimmt, viele Märchen sind ja dazu da, die Kinder zu etwas zu erziehen. Sie sollen sich ein Beispiel an dem Mädchen nehmen. Das hat bei mir nicht ganz funktioniert: Ich wollte nicht so sein wie das Mädchen, sondern wie Frau Holle. 
Das kann ich verstehen. Sie ist eine starke Frau in einer fantastischen Zauberwelt, und gleichzeitig ist sie freundlich und gut.
",B1
"Hallo Carina, endlich habe ich Zeit, dir zu schreiben. Ich hoffe, du hast dich in London schon gut eingelebt und ein paar Freunde gefunden – auch wenn ich es schade finde, dass wir uns jetzt nur noch in den Semesterferien sehen können. Bei mir ist so weit alles klar, ich habe dieses Semester einige spannende Seminare belegt und konnte mich in den letzten Wochen gut auf das Lernen konzentrieren. Und rate mal, warum? Ich habe mir nach Silvester beim Skifahren das Bein gebrochen und hatte vier Wochen einen Gips. An die Uni konnte ich zwar gehen, aber ansonsten war ich die meiste Zeit zu Hause … Seit fünf Wochen bin ich nun wieder ohne Gips. Zuerst war es komisch, weil meine Muskeln schon schwächer geworden waren. Das hat mich doch etwas schockiert und ich habe beschlossen, dass ich nun endlich Sport machen werde .",B1
" nach einigen Wochen Krankengymnastik darf ich nun endlich Sport machen. Mein Problem ist nur, dass ich noch nicht weiß, welcher Sport der richtige für mich ist. Als ich klein war, habe ich gern tischtennis gespielt, aber ich glaube, ich kann das gar nicht mehr. Joggen finde ich allein irgendwie langweilig. Meine Schwester hat mir von einem „Lauftreff“ erzählt. Alle können mitmachen, egal wie sportlich man ist. Man läuft zweimal in der Woche gemeinsam und Ziel ist, dass man nach einem Vierteljahr training zehn Kilometer schafft. Meine Schwester hat das letztes Jahr gemacht und ich würde das auch gern probieren! Außerdem fahre ich jetzt wieder regelmäßig mit dem Fahrrad zur Uni und schon nach zwei Wochen Fahrradfahren fühle ich mich fitter. Ich muss zwar früher aufstehen, aber trotzdem bin ich dann an der Uni wacher als nach der Busfahrt. Zum Glück war thomas schon immer sportlich.",B1
"

Theatererlebnis der anderen Art Ein typischer Abend bei einer Impro-Show beginnt mit den Worten „3, 2, 1, los“. Aber wie es dann auf der Bühne weitergeht, wissen weder Schauspieler noch Publikum. Nur eins ist klar - langweilig wird es nicht! Improvisationstheater ist für jeden, der sich für Situationskomik, Wortwitz und Mitmachtheater begeistert. Die Zuschauer sind Teil der Aufführung, denn die Schauspieler spielen das, was das Publikum durch laute Zurufe oder Zettel vorgibt. Dabei kann es um eine Stimmung gehen, eine Zeit oder einen Stil wie z.B. Komödie, Krimi oder Liebesgeschichte. Gestern Abend bekamen die Zuschauer im Kulturzentrum einen Eindruck davon. Die Theatergruppe „Planlos“ zeigte zwei Stunden lang ihr Können mit Gesang, Tanz und Schauspiel. Der Abend begann mit einer Spielart namens „Zweier-Synchro“.Zwei Schauspieler sitzen mit dem Rücken zur Bühne und erﬁ nden einen Dialog. 
",B1
"Zwei andere Schauspieler stehen auf der Bühne und spielen dazu möglichst passend, aber ohne Worte. Das Publikum gibt für diese Szene zum Beispiel einen (erfundenen) Filmtitel und Emotionen vor – die vier Schauspieler brauchen also Improvisationstalent und Fantasie. Es folgten viele weitere unterschiedliche Szenen mit bester Unterhaltung. Wer Lust auf mehr bekommen hat, kann jeden ersten Sonntag im Monat im Kulturzentrum an einem Improkurs teilnehmen, den die Schauspieler der Gruppe Planlos leiten. Hier entdeckt man ohne Leistungsdruck, aber mit viel Spaß und Fantasie neue Seiten an sich. Mehr Informationen dazu ﬁnden Sie auf der Webseite www.planlos.de. Langeweile unbekannt Es ist viel los auf dem Sportplatz und in den Hallen des Sportvereins Bochum. Mehr als 100 Kinder zwischen vier und vierzehn Jahren nehmen an dem zweiwöchigen Ferienangebot des Vereins teil. Das Programm ist klassisch und innovativ und bietet den Kindern viel Abwechslung.",B1
"Die Kinder können ihre Aktivitäten selbst auswählen und müssen sich nicht schon bei der Anmeldung für ein Projekt entscheiden. Selbst beim Essen geht es so spontan zu, auch das wählen sie mittags direkt in der Vereinsgaststätte. Die Zahl der Anmeldungen ist hoch, aber der Verein nimmt jedes Kind auf, auch wenn die Anmeldung erst einen Tag vor den Ferien kommt. Die günstigen Preise sind nur möglich, weil das Programm von der Stadt Bochum und vom Verein selbst gefördert wird. Auch behinderte Kinder können dank des Einsatzes von ausgebildeten Helfern mitmachen und werden in die verschiedenen Gruppen integriert. Alle Kinder wählen täglich zwischen einem sportlichen und einem kreativen Programm und können sogar nachmittags die Gruppe wechseln. Beim Sport werden klassische Sportarten wie Fußball und Tanzen angeboten, aber auch Akrobatik, Einradfahren oder Parkour. Für die wissbegierigen Kinder gibt es die Möglichkeit, an verschiedenen Experimenten teilzunehmen.",B1
